,y,x,osmid,highway,ref,geometry
5743358119,1.3947842,103.8949515,5743358119,,,POINT (103.8949515 1.3947842)
4598468776,1.3920974,103.8793278,4598468776,,,POINT (103.8793278 1.3920974)
5680984235,1.3959326,103.8944858,5680984235,crossing,,POINT (103.8944858 1.3959326)
5680984236,1.3958863,103.8946201,5680984236,crossing,,POINT (103.8946201 1.3958863)
5680984237,1.3959393,103.8946835,5680984237,,,POINT (103.8946835 1.3959393)
5680984238,1.3960782,103.894729,5680984238,,,POINT (103.894729 1.3960782)
5680984239,1.3961472,103.8947069,5680984239,crossing,,POINT (103.8947069 1.3961472)
5680984240,1.3961924,103.8945853,5680984240,crossing,,POINT (103.8945853 1.3961924)
2274873521,1.3949801,103.9107893,2274873521,,,POINT (103.9107893 1.3949801)
5680984241,1.3961534,103.8944865,5680984241,,,POINT (103.8944865 1.3961534)
5680984242,1.3960187,103.8944385,5680984242,,,POINT (103.8944385 1.3960187)
5218668718,1.3953516,103.8982376,5218668718,,,POINT (103.8982376 1.3953516)
2274873525,1.394945,103.91416,2274873525,,,POINT (103.91416 1.394945)
5218807989,1.417605,103.9040382,5218807989,,,POINT (103.9040382 1.417605)
5218807982,1.4174898,103.9043865,5218807982,,,POINT (103.9043865 1.4174898)
5218807988,1.4176033,103.9041278,5218807988,,,POINT (103.9041278 1.4176033)
2274873529,1.3950152,103.9106897,2274873529,,,POINT (103.9106897 1.3950152)
5680984250,1.398344,103.8973068,5680984250,,,POINT (103.8973068 1.398344)
5218807995,1.4171285,103.9036517,5218807995,,,POINT (103.9036517 1.4171285)
5218807996,1.4174097,103.9041418,5218807996,,,POINT (103.9041418 1.4174097)
5218807997,1.4185623,103.9035054,5218807997,,,POINT (103.9035054 1.4185623)
6192558270,1.4096538,103.9047357,6192558270,,,POINT (103.9047357 1.4096538)
5680984256,1.3974532,103.8935679,5680984256,,,POINT (103.8935679 1.3974532)
5680984257,1.3975491,103.893294,5680984257,,,POINT (103.893294 1.3975491)
5256769730,1.4157645,103.9003463,5256769730,crossing,,POINT (103.9003463 1.4157645)
5218808001,1.417028,103.9043337,5218808001,,,POINT (103.9043337 1.417028)
6192558275,1.4159068,103.9023549,6192558275,,,POINT (103.9023549 1.4159068)
5218808002,1.4170186,103.9044218,5218808002,,,POINT (103.9044218 1.4170186)
6945075396,1.3846937,103.8989845,6945075396,,,POINT (103.8989845 1.3846937)
5218808008,1.4172626,103.904211,5218808008,,,POINT (103.904211 1.4172626)
6192558282,1.4109708,103.899656,6192558282,crossing,,POINT (103.899656 1.4109708)
5680984269,1.4032415,103.9038858,5680984269,,,POINT (103.9038858 1.4032415)
5680984272,1.4039163,103.9045247,5680984272,,,POINT (103.9045247 1.4039163)
3063320788,1.3940017,103.9018913,3063320788,,,POINT (103.9018913 1.3940017)
5680984281,1.4024146,103.9084542,5680984281,,,POINT (103.9084542 1.4024146)
5680984282,1.4025764,103.8926608,5680984282,,,POINT (103.8926608 1.4025764)
5684007129,1.4155929,103.9038259,5684007129,,,POINT (103.9038259 1.4155929)
5680984292,1.4038399,103.8928406,5680984292,,,POINT (103.8928406 1.4038399)
5680984296,1.4036787,103.8939267,5680984296,,,POINT (103.8939267 1.4036787)
5680984299,1.4035251,103.8946109,5680984299,,,POINT (103.8946109 1.4035251)
3133460716,1.3859406,103.8973151,3133460716,,,POINT (103.8973151 1.3859406)
3133460717,1.3859743,103.8973996,3133460717,,,POINT (103.8973996 1.3859743)
5680984303,1.4013935,103.8958149,5680984303,,,POINT (103.8958149 1.4013935)
5680984306,1.4013798,103.8937577,5680984306,,,POINT (103.8937577 1.4013798)
5680984309,1.401806,103.8925467,5680984309,,,POINT (103.8925467 1.401806)
6901715200,1.3888047,103.9039838,6901715200,,,POINT (103.9039838 1.3888047)
2274873612,1.3951371,103.9112474,2274873612,,,POINT (103.9112474 1.3951371)
5278671047,1.3903948,103.8894703,5278671047,crossing,,POINT (103.8894703 1.3903948)
5218373926,1.3900807,103.909075,5218373926,,,POINT (103.909075 1.3900807)
5218373930,1.3905746,103.9095801,5218373930,,,POINT (103.9095801 1.3905746)
6774161672,1.3976579,103.8971445,6774161672,,,POINT (103.8971445 1.3976579)
3057389878,1.3956014,103.9172982,3057389878,,,POINT (103.9172982 1.3956014)
6774161674,1.39765,103.897224,6774161674,,,POINT (103.897224 1.39765)
6295949632,1.3920958,103.901491,6295949632,,,POINT (103.901491 1.3920958)
5218373956,1.3890242,103.909374,5218373956,,,POINT (103.909374 1.3890242)
1748996424,1.4061252,103.9005046,1748996424,,,POINT (103.9005046 1.4061252)
5218833646,1.4106511,103.9026301,5218833646,,,POINT (103.9026301 1.4106511)
5218833647,1.4104129,103.9024679,5218833647,,,POINT (103.9024679 1.4104129)
411685204,1.4025052,103.8993799,411685204,traffic_signals,,POINT (103.8993799 1.4025052)
1754665300,1.4112821,103.9034186,1754665300,,,POINT (103.9034186 1.4112821)
1748996435,1.4092753,103.9021933,1748996435,traffic_signals,,POINT (103.9021933 1.4092753)
1754665303,1.4111103,103.9036568,1754665303,,,POINT (103.9036568 1.4111103)
6774161680,1.3986205,103.8968138,6774161680,,,POINT (103.8968138 1.3986205)
1754665306,1.4113798,103.9039184,1754665306,,,POINT (103.9039184 1.4113798)
5178339678,1.3897612,103.9067373,5178339678,,,POINT (103.9067373 1.3897612)
5178339681,1.389846,103.9065817,5178339681,,,POINT (103.9065817 1.389846)
5178339683,1.3897874,103.9066098,5178339683,,,POINT (103.9066098 1.3897874)
3106550117,1.3820591,103.9033601,3106550117,,,POINT (103.9033601 1.3820591)
5178339686,1.3897098,103.9065567,5178339686,,,POINT (103.9065567 1.3897098)
5218833651,1.4104612,103.9023987,5218833651,,,POINT (103.9023987 1.4104612)
1748996457,1.4106317,103.8998302,1748996457,traffic_signals,,POINT (103.8998302 1.4106317)
7000592749,1.383062,103.895087,7000592749,,,POINT (103.895087 1.383062)
1748996464,1.4107316,103.9038563,1748996464,,,POINT (103.9038563 1.4107316)
1748996467,1.4107161,103.8998795,1748996467,traffic_signals,,POINT (103.8998795 1.4107161)
6193992054,1.3935568,103.9001054,6193992054,,,POINT (103.9001054 1.3935568)
6193992055,1.3935434,103.9000784,6193992055,,,POINT (103.9000784 1.3935434)
1748996472,1.4125701,103.9008195,1748996472,,,POINT (103.9008195 1.4125701)
6193992056,1.3935678,103.9001299,6193992056,,,POINT (103.9001299 1.3935678)
2274881915,1.4025138,103.9066905,2274881915,,,POINT (103.9066905 1.4025138)
6931059068,1.3831459,103.8976729,6931059068,,,POINT (103.8976729 1.3831459)
1748996477,1.4128414,103.9007798,1748996477,traffic_signals,,POINT (103.9007798 1.4128414)
6931059069,1.3832989,103.8978027,6931059069,,,POINT (103.8978027 1.3832989)
3063312773,1.3909173,103.8929037,3063312773,,,POINT (103.8929037 1.3909173)
2274873739,1.3952893,103.9155078,2274873739,,,POINT (103.9155078 1.3952893)
5678944656,1.4037754,103.899112,5678944656,,,POINT (103.899112 1.4037754)
5219979665,1.4088913,103.882985,5219979665,,,POINT (103.882985 1.4088913)
5678944660,1.4037591,103.8988657,5678944660,,,POINT (103.8988657 1.4037591)
5219979669,1.408677,103.8831912,5219979669,,,POINT (103.8831912 1.408677)
5826081188,1.3887584,103.9237401,5826081188,,,POINT (103.9237401 1.3887584)
5266887076,1.4122016,103.8989476,5266887076,,,POINT (103.8989476 1.4122016)
5266887082,1.4110848,103.8995685,5266887082,,,POINT (103.8995685 1.4110848)
5678944683,1.4038454,103.8991671,5678944683,,,POINT (103.8991671 1.4038454)
5286793647,1.4088371,103.916832,5286793647,,,POINT (103.916832 1.4088371)
3168629168,1.3819215,103.9181087,3168629168,,,POINT (103.9181087 1.3819215)
6038753717,1.3865895,103.8813235,6038753717,,,POINT (103.8813235 1.3865895)
6038753724,1.3845957,103.8812445,6038753724,,,POINT (103.8812445 1.3845957)
5266887102,1.4123116,103.8986687,5266887102,,,POINT (103.8986687 1.4123116)
6642037183,1.4070321,103.9014048,6642037183,,,POINT (103.9014048 1.4070321)
6642037184,1.4070707,103.901322,6642037184,,,POINT (103.901322 1.4070707)
6038753726,1.3845824,103.8796699,6038753726,,,POINT (103.8796699 1.3845824)
5045711310,1.3851644,103.8916154,5045711310,,,POINT (103.8916154 1.3851644)
6958977488,1.4136597,103.9114863,6958977488,,,POINT (103.9114863 1.4136597)
6958977493,1.4130637,103.9116767,6958977493,,,POINT (103.9116767 1.4130637)
6958977497,1.4127883,103.9113032,6958977497,,,POINT (103.9113032 1.4127883)
5256311288,1.3902902,103.8956761,5256311288,,,POINT (103.8956761 1.3902902)
6966571514,1.3976708,103.8878647,6966571514,,,POINT (103.8878647 1.3976708)
5926023677,1.3974697,103.8888189,5926023677,,,POINT (103.8888189 1.3974697)
5256311296,1.3899529,103.8959884,5256311296,,,POINT (103.8959884 1.3899529)
6958977543,1.4131255,103.9113957,6958977543,,,POINT (103.9113957 1.4131255)
6958977545,1.413169,103.9112074,6958977545,,,POINT (103.9112074 1.413169)
6192558603,1.4107275,103.9000703,6192558603,crossing,,POINT (103.9000703 1.4107275)
6192558605,1.4106731,103.8999553,6192558605,crossing,,POINT (103.8999553 1.4106731)
4701778445,1.3879683,103.891913,4701778445,,,POINT (103.891913 1.3879683)
2083328528,1.3990059,103.8957396,2083328528,,,POINT (103.8957396 1.3990059)
2083328532,1.3988661,103.895511,2083328532,,,POINT (103.895511 1.3988661)
6791696916,1.3936804,103.9005612,6791696916,,,POINT (103.9005612 1.3936804)
6791696919,1.3935978,103.9013068,6791696919,,,POINT (103.9013068 1.3935978)
2274882073,1.4024165,103.9061699,2274882073,,,POINT (103.9061699 1.4024165)
2274873883,1.3954313,103.910618,2274873883,,,POINT (103.910618 1.3954313)
4699894302,1.4052628,103.9021594,4699894302,,,POINT (103.9021594 1.4052628)
2274882083,1.4025907,103.9060952,2274882083,,,POINT (103.9060952 1.4025907)
4004999716,1.4035503,103.8956501,4004999716,,,POINT (103.8956501 1.4035503)
4004999718,1.4036987,103.8956983,4004999718,,,POINT (103.8956983 1.4036987)
5198082603,1.4031613,103.8927454,5198082603,,,POINT (103.8927454 1.4031613)
5198082604,1.4032826,103.8926236,5198082604,,,POINT (103.8926236 1.4032826)
4004983341,1.4034497,103.9000102,4004983341,,,POINT (103.9000102 1.4034497)
4004999726,1.4043083,103.8962336,4004999726,,,POINT (103.8962336 1.4043083)
4004983342,1.4035004,103.8999124,4004983342,,,POINT (103.8999124 1.4035004)
4004999728,1.4047893,103.8955819,4004999728,,,POINT (103.8955819 1.4047893)
5198082606,1.4034601,103.8927889,5198082606,,,POINT (103.8927889 1.4034601)
4004983346,1.4038948,103.9000746,4004983346,,,POINT (103.9000746 1.4038948)
5198082611,1.4039583,103.8924367,5198082611,,,POINT (103.8924367 1.4039583)
2083328564,1.4005277,103.8956561,2083328564,,,POINT (103.8956561 1.4005277)
5198082608,1.403855,103.8921118,5198082608,,,POINT (103.8921118 1.403855)
4004983344,1.4038385,103.9001711,4004983344,,,POINT (103.9001711 1.4038385)
5198082615,1.4026113,103.8926654,5198082615,,,POINT (103.8926654 1.4026113)
5198082607,1.4036381,103.8920783,5198082607,,,POINT (103.8920783 1.4036381)
5198082609,1.4038776,103.8919651,5198082609,,,POINT (103.8919651 1.4038776)
5198082613,1.4027184,103.891923,5198082613,,,POINT (103.891923 1.4027184)
3063312955,1.3909822,103.9011263,3063312955,,,POINT (103.9011263 1.3909822)
5198082612,1.402933,103.8919539,5198082612,,,POINT (103.8919539 1.402933)
5913006653,1.3849627,103.9028344,5913006653,,,POINT (103.9028344 1.3849627)
5198082614,1.4027411,103.8917655,5198082614,,,POINT (103.8917655 1.4027411)
3063312951,1.3909889,103.8942984,3063312951,,,POINT (103.8942984 1.3909889)
6086062656,1.3915132,103.9260224,6086062656,,,POINT (103.9260224 1.3915132)
5913006656,1.3849113,103.9026609,5913006656,,,POINT (103.9026609 1.3849113)
3808580384,1.3915718,103.894268,3808580384,,,POINT (103.894268 1.3915718)
2274882120,1.4024602,103.8994881,2274882120,traffic_signals,,POINT (103.8994881 1.4024602)
3071693394,1.3830327,103.894019,3071693394,,,POINT (103.894019 1.3830327)
2274873950,1.395549,103.9112139,2274873950,,,POINT (103.9112139 1.395549)
3063312994,1.3910495,103.893758,3063312994,,,POINT (103.893758 1.3910495)
3063312998,1.3910639,103.9018202,3063312998,,,POINT (103.9018202 1.3910639)
5920019065,1.3962734,103.8928959,5920019065,,,POINT (103.8928959 1.3962734)
5920019067,1.3964196,103.8929307,5920019067,,,POINT (103.8929307 1.3964196)
4005057149,1.4065695,103.9003089,4005057149,,,POINT (103.9003089 1.4065695)
2274873982,1.3955405,103.9164202,2274873982,,,POINT (103.9164202 1.3955405)
6647198345,1.3947236,103.9148095,6647198345,,,POINT (103.9148095 1.3947236)
6906057354,1.3863271,103.8834579,6906057354,,,POINT (103.8834579 1.3863271)
2120307340,1.3926138,103.9172169,2120307340,,,POINT (103.9172169 1.3926138)
370750093,1.3951242,103.8981927,370750093,,,POINT (103.8981927 1.3951242)
2120307342,1.3928547,103.9174246,2120307342,,,POINT (103.9174246 1.3928547)
2120307343,1.3931251,103.9165405,2120307343,,,POINT (103.9165405 1.3931251)
2120307344,1.3927783,103.9175355,2120307344,,,POINT (103.9175355 1.3927783)
2274874004,1.3956408,103.9111428,2274874004,,,POINT (103.9111428 1.3956408)
368898713,1.4008299,103.9090579,368898713,traffic_signals,,POINT (103.9090579 1.4008299)
5928088218,1.3960724,103.8907874,5928088218,,,POINT (103.8907874 1.3960724)
5161898659,1.4140223,103.9191581,5161898659,,,POINT (103.9191581 1.4140223)
6650221220,1.4020385,103.9186706,6650221220,,,POINT (103.9186706 1.4020385)
5161898660,1.4138554,103.9189771,5161898660,,,POINT (103.9189771 1.4138554)
6650221222,1.4021806,103.9184935,6650221222,,,POINT (103.9184935 1.4021806)
4005057188,1.4071797,103.90093,4005057188,,,POINT (103.90093 1.4071797)
2112303783,1.3914621,103.8963687,2112303783,,,POINT (103.8963687 1.3914621)
2112303785,1.3918018,103.8964955,2112303785,,,POINT (103.8964955 1.3918018)
2274882221,1.4025963,103.8995508,2274882221,traffic_signals,,POINT (103.8995508 1.4025963)
4010873523,1.4034833,103.9167071,4010873523,,,POINT (103.9167071 1.4034833)
6527898291,1.3944126,103.8860768,6527898291,,,POINT (103.8860768 1.3944126)
5256204980,1.3843501,103.8951583,5256204980,,,POINT (103.8951583 1.3843501)
4488475328,1.4205888,103.9112299,4488475328,,,POINT (103.9112299 1.4205888)
3063313160,1.3911164,103.8932835,3063313160,,,POINT (103.8932835 1.3911164)
5238936264,1.39544,103.8906264,5238936264,,,POINT (103.8906264 1.39544)
5238936267,1.3958273,103.890665,5238936267,,,POINT (103.890665 1.3958273)
4005057228,1.4072383,103.9007358,4005057228,,,POINT (103.9007358 1.4072383)
5238936270,1.3967868,103.8907108,5238936270,,,POINT (103.8907108 1.3967868)
5238936271,1.3946546,103.8875756,5238936271,,,POINT (103.8875756 1.3946546)
3063321303,1.3960092,103.8949515,3063321303,,,POINT (103.8949515 1.3960092)
5256680154,1.3949554,103.9073527,5256680154,,,POINT (103.9073527 1.3949554)
5238936283,1.3945345,103.8889483,5238936283,,,POINT (103.8889483 1.3945345)
5728531164,1.3970467,103.8891382,5728531164,,,POINT (103.8891382 1.3970467)
3063321312,1.3960759,103.8942597,3063321312,,,POINT (103.8942597 1.3960759)
6953315442,1.394476,103.8970597,6953315442,,,POINT (103.8970597 1.394476)
369169123,1.3980693,103.9007885,369169123,,,POINT (103.9007885 1.3980693)
5728531171,1.3973064,103.889492,5728531171,,,POINT (103.889492 1.3973064)
369177323,1.3976914,103.9024351,369177323,,,POINT (103.9024351 1.3976914)
5218734830,1.4193977,103.8958409,5218734830,,,POINT (103.8958409 1.4193977)
5218734831,1.4181121,103.8965961,5218734831,,,POINT (103.8965961 1.4181121)
5728531184,1.3972946,103.8895833,5728531184,,,POINT (103.8895833 1.3972946)
3063321329,1.3961292,103.8948626,3063321329,crossing,,POINT (103.8948626 1.3961292)
4724544243,1.3867482,103.8936189,4724544243,,,POINT (103.8936189 1.3867482)
5928301302,1.3972495,103.8799019,5928301302,,,POINT (103.8799019 1.3972495)
4724544247,1.3868604,103.8938041,4724544247,,,POINT (103.8938041 1.3868604)
5928301304,1.3972977,103.8793454,5928301304,,,POINT (103.8793454 1.3972977)
2274874105,1.3957551,103.9168995,2274874105,,,POINT (103.9168995 1.3957551)
7027659517,1.3945438,103.8854466,7027659517,,,POINT (103.8854466 1.3945438)
5728531198,1.3962689,103.8950265,5728531198,,,POINT (103.8950265 1.3962689)
5728531199,1.3961609,103.8949959,5728531199,,,POINT (103.8949959 1.3961609)
5218734848,1.4197429,103.8957514,5218734848,,,POINT (103.8957514 1.4197429)
4587590401,1.4003216,103.9204588,4587590401,,,POINT (103.9204588 1.4003216)
4492210945,1.4098142,103.8907049,4492210945,,,POINT (103.8907049 1.4098142)
5218734849,1.4198691,103.8955229,5218734849,,,POINT (103.8955229 1.4198691)
5728531200,1.3977298,103.8895632,5728531200,,,POINT (103.8895632 1.3977298)
4492210949,1.4097348,103.8894734,4492210949,,,POINT (103.8894734 1.4097348)
5728531206,1.3981285,103.8879117,5728531206,,,POINT (103.8879117 1.3981285)
7027659518,1.3936239,103.8859991,7027659518,,,POINT (103.8859991 1.3936239)
4492210952,1.4089664,103.888951,4492210952,,,POINT (103.888951 1.4089664)
5928301316,1.3982625,103.8799958,5928301316,,,POINT (103.8799958 1.3982625)
5928301314,1.3981115,103.8800012,5928301314,,,POINT (103.8800012 1.3981115)
7027659523,1.3926278,103.8856385,7027659523,,,POINT (103.8856385 1.3926278)
4587590412,1.3980396,103.9187428,4587590412,traffic_signals,,POINT (103.9187428 1.3980396)
4587590413,1.3981201,103.9186179,4587590413,traffic_signals,,POINT (103.9186179 1.3981201)
5256549134,1.3910238,103.9078164,5256549134,,,POINT (103.9078164 1.3910238)
1754690319,1.411659,103.904137,1754690319,,,POINT (103.904137 1.411659)
7027659530,1.3936057,103.88546,7027659530,,,POINT (103.88546 1.3936057)
5926097681,1.3969103,103.8863499,5926097681,,,POINT (103.8863499 1.3969103)
7027659529,1.3938681,103.8841199,7027659529,,,POINT (103.8841199 1.3938681)
3057414934,1.4046756,103.9062057,3057414934,,,POINT (103.9062057 1.4046756)
5256549150,1.3911285,103.9079238,5256549150,,,POINT (103.9079238 1.3911285)
5256549151,1.3922841,103.9068503,5256549151,,,POINT (103.9068503 1.3922841)
5256549152,1.3921883,103.9067508,5256549152,,,POINT (103.9067508 1.3921883)
5218489121,1.3941343,103.9137286,5218489121,,,POINT (103.9137286 1.3941343)
3057414942,1.4050912,103.9064447,3057414942,,,POINT (103.9064447 1.4050912)
4492210979,1.4044757,103.882883,4492210979,,,POINT (103.882883 1.4044757)
4492210980,1.4044394,103.8827484,4492210980,,,POINT (103.8827484 1.4044394)
4492210981,1.4141098,103.8844929,4492210981,,,POINT (103.8844929 1.4141098)
3808580388,1.3921424,103.8931899,3808580388,,,POINT (103.8931899 1.3921424)
5218489127,1.393413,103.9140384,5218489127,,,POINT (103.9140384 1.393413)
5218489128,1.3930598,103.9137421,5218489128,,,POINT (103.9137421 1.3930598)
5218489129,1.3931578,103.9138253,5218489129,,,POINT (103.9138253 1.3931578)
3808580389,1.3923158,103.8933751,3808580389,,,POINT (103.8933751 1.3923158)
3808580387,1.3917457,103.8944599,3808580387,,,POINT (103.8944599 1.3917457)
375771951,1.3900757,103.8962948,375771951,traffic_signals,,POINT (103.8962948 1.3900757)
3057390384,1.3954351,103.9175235,3057390384,,,POINT (103.9175235 1.3954351)
3057390385,1.3952877,103.9174162,3057390385,,,POINT (103.9174162 1.3952877)
3063313201,1.3912334,103.9010062,3063313201,,,POINT (103.9010062 1.3912334)
4002222896,1.3856042,103.884762,4002222896,traffic_signals,,POINT (103.884762 1.3856042)
369153461,1.3857062,103.8957193,369153461,traffic_signals,,POINT (103.8957193 1.3857062)
3063313215,1.3912459,103.9002786,3063313215,,,POINT (103.9002786 1.3912459)
2274874178,1.3955554,103.9107444,2274874178,,,POINT (103.9107444 1.3955554)
4005057347,1.4073722,103.9013292,4005057347,,,POINT (103.9013292 1.4073722)
375771974,1.3901605,103.8963243,375771974,traffic_signals,,POINT (103.8963243 1.3901605)
370709327,1.388068,103.896623,370709327,traffic_signals,,POINT (103.896623 1.388068)
370709328,1.3887998,103.8945354,370709328,traffic_signals,,POINT (103.8945354 1.3887998)
2274882386,1.4027593,103.9065893,2274882386,,,POINT (103.9065893 1.4027593)
2274874196,1.3958203,103.9157304,2274874196,,,POINT (103.9157304 1.3958203)
6454252376,1.3856887,103.8829075,6454252376,,,POINT (103.8829075 1.3856887)
5258695513,1.3917356,103.8944905,5258695513,,,POINT (103.8944905 1.3917356)
6454252377,1.3859223,103.8818027,6454252377,,,POINT (103.8818027 1.3859223)
6454252378,1.3859223,103.8816847,6454252378,,,POINT (103.8816847 1.3859223)
6454252379,1.3858231,103.8818054,6454252379,,,POINT (103.8818054 1.3858231)
5278670969,1.391194,103.8929949,5278670969,crossing,,POINT (103.8929949 1.391194)
6696325986,1.410277,103.9174184,6696325986,,,POINT (103.9174184 1.410277)
5278670970,1.3912376,103.8928759,5278670970,crossing,,POINT (103.8928759 1.3912376)
5238936425,1.3947401,103.8877123,5238936425,,,POINT (103.8877123 1.3947401)
375772010,1.3920372,103.8972887,375772010,,,POINT (103.8972887 1.3920372)
5928088425,1.3924256,103.891485,5928088425,,,POINT (103.891485 1.3924256)
3063313260,1.3914132,103.9031673,3063313260,,,POINT (103.9031673 1.3914132)
5238936429,1.3917261,103.8898361,5238936429,,,POINT (103.8898361 1.3917261)
5214819183,1.3837411,103.8901091,5214819183,,,POINT (103.8901091 1.3837411)
5238936433,1.391879,103.8897015,5238936433,,,POINT (103.8897015 1.391879)
5214819187,1.3838008,103.8904262,5214819187,,,POINT (103.8904262 1.3838008)
5278670973,1.3912827,103.893081,5278670973,crossing,,POINT (103.893081 1.3912827)
5214819190,1.3842083,103.8904596,5214819190,,,POINT (103.8904596 1.3842083)
5928022908,1.3954154,103.8891005,5928022908,,,POINT (103.8891005 1.3954154)
5214819200,1.3840912,103.9025818,5214819200,,,POINT (103.9025818 1.3840912)
5104038785,1.389717,103.8979797,5104038785,,,POINT (103.8979797 1.389717)
6677230466,1.4055673,103.9018993,6677230466,,,POINT (103.9018993 1.4055673)
5104038786,1.3877576,103.90013,5104038786,,,POINT (103.90013 1.3877576)
6677230465,1.4056852,103.9019677,6677230465,,,POINT (103.9019677 1.4056852)
5104038787,1.3878056,103.8999634,5104038787,,,POINT (103.8999634 1.3878056)
6677230467,1.4057065,103.9019807,6677230467,,,POINT (103.9019807 1.4057065)
1913644845,1.3996757,103.883424,1913644845,,,POINT (103.883424 1.3996757)
5104038788,1.3877653,103.9013489,5104038788,,,POINT (103.9013489 1.3877653)
3063321474,1.394014,103.8900029,3063321474,,,POINT (103.8900029 1.394014)
4005499789,1.3956006,103.8792854,4005499789,crossing,,POINT (103.8792854 1.3956006)
4005499790,1.3952981,103.8837987,4005499790,,,POINT (103.8837987 1.3952981)
3063313298,1.3915768,103.88727,3063313298,,,POINT (103.88727 1.3915768)
3063313299,1.3916144,103.8931373,3063313299,,,POINT (103.8931373 1.3916144)
4005499798,1.3958751,103.8794272,4005499798,,,POINT (103.8794272 1.3958751)
368956312,1.3946878,103.9093932,368956312,,,POINT (103.9093932 1.3946878)
4005499800,1.3954289,103.8829802,4005499800,,,POINT (103.8829802 1.3954289)
375479129,1.3892017,103.8913123,375479129,,,POINT (103.8913123 1.3892017)
2274874273,1.3959572,103.915859,2274874273,,,POINT (103.915859 1.3959572)
5681476513,1.405355,103.9150396,5681476513,,,POINT (103.9150396 1.405355)
3905778593,1.4036188,103.8947374,3905778593,traffic_signals,,POINT (103.8947374 1.4036188)
2274874276,1.3956754,103.9164876,2274874276,,,POINT (103.9164876 1.3956754)
5681476516,1.4048399,103.9153414,5681476516,,,POINT (103.9153414 1.4048399)
6608941994,1.3833397,103.8803933,6608941994,,,POINT (103.8803933 1.3833397)
4604613550,1.4205043,103.912339,4604613550,,,POINT (103.912339 1.4205043)
4604613555,1.4207659,103.9120141,4604613555,,,POINT (103.9120141 1.4207659)
4604613556,1.4207323,103.9117578,4604613556,,,POINT (103.9117578 1.4207323)
4604613557,1.4206027,103.9117204,4604613557,,,POINT (103.9117204 1.4206027)
4005499832,1.3951223,103.8825703,4005499832,,,POINT (103.8825703 1.3951223)
6608942013,1.3837956,103.8809163,6608942013,,,POINT (103.8809163 1.3837956)
3063313343,1.3912261,103.8942517,3063313343,,,POINT (103.8942517 1.3912261)
4005499843,1.3954745,103.8826949,4005499843,,,POINT (103.8826949 1.3954745)
4005499848,1.3960167,103.8792284,4005499848,,,POINT (103.8792284 1.3960167)
6608942024,1.3834129,103.8812447,6608942024,,,POINT (103.8812447 1.3834129)
6649598925,1.3946244,103.9138694,6649598925,,,POINT (103.9138694 1.3946244)
4005499853,1.3949867,103.8832778,4005499853,,,POINT (103.8832778 1.3949867)
6649598929,1.3947791,103.9144894,6649598929,,,POINT (103.9144894 1.3947791)
6608942047,1.3827374,103.8815627,6608942047,,,POINT (103.8815627 1.3827374)
6608942049,1.3827649,103.8815147,6608942049,,,POINT (103.8815147 1.3827649)
370709474,1.3867327,103.8937598,370709474,traffic_signals,,POINT (103.8937598 1.3867327)
370709478,1.3865795,103.8937168,370709478,traffic_signals,,POINT (103.8937168 1.3865795)
4005499881,1.3946662,103.8874401,4005499881,crossing,,POINT (103.8874401 1.3946662)
4005499885,1.3956675,103.8830927,4005499885,,,POINT (103.8830927 1.3956675)
6829880303,1.3928437,103.8903306,6829880303,,,POINT (103.8903306 1.3928437)
6608942067,1.3832851,103.8802091,6608942067,,,POINT (103.8802091 1.3832851)
3063313410,1.3913584,103.9013847,3063313410,,,POINT (103.9013847 1.3913584)
6790779908,1.4030778,103.9030476,6790779908,traffic_signals,,POINT (103.9030476 1.4030778)
4005057544,1.4077731,103.8985127,4005057544,,,POINT (103.8985127 1.4077731)
377648142,1.387307,103.9045201,377648142,,,POINT (103.9045201 1.387307)
4003656720,1.4021809,103.8946566,4003656720,traffic_signals,,POINT (103.8946566 1.4021809)
369177623,1.4002376,103.89462,369177623,motorway_junction,9,POINT (103.89462 1.4002376)
4003656731,1.4021934,103.8945668,4003656731,traffic_signals,,POINT (103.8945668 1.4021934)
5278671008,1.3918017,103.8864886,5278671008,crossing,,POINT (103.8864886 1.3918017)
5258695721,1.3921796,103.8901465,5258695721,,,POINT (103.8901465 1.3921796)
5278671009,1.3917066,103.8865349,5278671009,crossing,,POINT (103.8865349 1.3917066)
5256737840,1.4075805,103.9038465,5256737840,,,POINT (103.9038465 1.4075805)
377648177,1.3885956,103.9059487,377648177,traffic_signals,,POINT (103.9059487 1.3885956)
5256737841,1.4077217,103.9035697,5256737841,,,POINT (103.9035697 1.4077217)
5256737842,1.4074402,103.9034021,5256737842,,,POINT (103.9034021 1.4074402)
3905778920,1.4114035,103.8981028,3905778920,traffic_signals,,POINT (103.8981028 1.4114035)
5278671010,1.3916576,103.8866154,5278671010,crossing,,POINT (103.8866154 1.3916576)
5278671011,1.3909827,103.8879921,5278671011,crossing,,POINT (103.8879921 1.3909827)
5680854071,1.3986537,103.9155847,5680854071,,,POINT (103.9155847 1.3986537)
5256737847,1.4063395,103.8992595,5256737847,,,POINT (103.8992595 1.4063395)
2274882620,1.4032316,103.9106328,2274882620,,,POINT (103.9106328 1.4032316)
2274882621,1.4030193,103.9059567,2274882621,,,POINT (103.9059567 1.4030193)
4598903871,1.3850383,103.9019502,4598903871,,,POINT (103.9019502 1.3850383)
