,y,x,osmid,highway,ref,geometry
5433798993,1.4062663,103.9097271,5433798993,,,POINT (103.9097271 1.4062663)
5433798994,1.4062693,103.9097181,5433798994,,,POINT (103.9097181 1.4062693)
5433798995,1.4062467,103.9097107,5433798995,,,POINT (103.9097107 1.4062467)
5433799000,1.4061828,103.9097335,5433799000,,,POINT (103.9097335 1.4061828)
373096523,1.3953907,103.9168727,373096523,traffic_signals,,POINT (103.9168727 1.3953907)
373096527,1.3955063,103.9167131,373096527,traffic_signals,,POINT (103.9167131 1.3955063)
373096533,1.3982171,103.9129423,373096533,traffic_signals,,POINT (103.9129423 1.3982171)
5433799007,1.4062761,103.9095619,5433799007,,,POINT (103.9095619 1.4062761)
5433799008,1.4062556,103.9096249,5433799008,,,POINT (103.9096249 1.4062556)
6791757944,1.3935089,103.9001327,6791757944,,,POINT (103.9001327 1.3935089)
6791757945,1.3933322,103.9000407,6791757945,,,POINT (103.9000407 1.3933322)
5433799010,1.4063166,103.9095718,5433799010,,,POINT (103.9095718 1.4063166)
4702863508,1.4055681,103.9023321,4702863508,,,POINT (103.9023321 1.4055681)
4702863509,1.4050911,103.9020745,4702863509,,,POINT (103.9020745 1.4050911)
4702863510,1.4056463,103.9028635,4702863510,,,POINT (103.9028635 1.4056463)
4702863522,1.4058548,103.9029779,4702863522,,,POINT (103.9029779 1.4058548)
373096623,1.4009476,103.909135,373096623,traffic_signals,,POINT (103.909135 1.4009476)
373096628,1.4028932,103.9063671,373096628,traffic_signals,,POINT (103.9063671 1.4028932)
373096632,1.4029677,103.9062514,373096632,traffic_signals,,POINT (103.9062514 1.4029677)
6589382845,1.4057547,103.9045437,6589382845,,,POINT (103.9045437 1.4057547)
4003659964,1.4018947,103.8954631,4003659964,,,POINT (103.8954631 1.4018947)
373096643,1.4044437,103.9039067,373096643,traffic_signals,,POINT (103.9039067 1.4044437)
373096660,1.4061432,103.900832,373096660,traffic_signals,,POINT (103.900832 1.4061432)
5270601985,1.3892623,103.9066912,5270601985,,,POINT (103.9066912 1.3892623)
5270601987,1.3885479,103.9077116,5270601987,,,POINT (103.9077116 1.3885479)
5270601995,1.3891204,103.9092753,5270601995,,,POINT (103.9092753 1.3891204)
5270601999,1.3903685,103.9086333,5270601999,,,POINT (103.9086333 1.3903685)
5270602004,1.3916982,103.9073467,5270602004,,,POINT (103.9073467 1.3916982)
5270602006,1.3920246,103.9070254,5270602006,,,POINT (103.9070254 1.3920246)
369164641,1.391069,103.9014304,369164641,traffic_signals,,POINT (103.9014304 1.391069)
369164647,1.391069,103.9015477,369164647,traffic_signals,,POINT (103.9015477 1.391069)
4604821890,1.4110639,103.9000583,4604821890,,,POINT (103.9000583 1.4110639)
4604821891,1.4103577,103.8996931,4604821891,,,POINT (103.8996931 1.4103577)
3782017412,1.4157602,103.915171,3782017412,,,POINT (103.915171 1.4157602)
4604821896,1.4111178,103.8998682,4604821896,,,POINT (103.8998682 1.4111178)
4604821900,1.4109642,103.8993976,4604821900,,,POINT (103.8993976 1.4109642)
4604821901,1.4108386,103.8993986,4604821901,,,POINT (103.8993986 1.4108386)
4604821907,1.4104325,103.8994801,4604821907,,,POINT (103.8994801 1.4104325)
3782017423,1.4163556,103.9150262,3782017423,,,POINT (103.9150262 1.4163556)
5661524382,1.3927289,103.9198256,5661524382,,,POINT (103.9198256 1.3927289)
369164759,1.3909628,103.9019322,369164759,,,POINT (103.9019322 1.3909628)
368902639,1.4028509,103.9062096,368902639,traffic_signals,,POINT (103.9062096 1.4028509)
373096980,1.4035157,103.9108485,373096980,traffic_signals,,POINT (103.9108485 1.4035157)
373096988,1.4010187,103.9090336,373096988,traffic_signals,,POINT (103.9090336 1.4010187)
373096990,1.4009033,103.908953,373096990,traffic_signals,,POINT (103.908953 1.4009033)
368902719,1.39991,103.9049553,368902719,traffic_signals,,POINT (103.9049553 1.39991)
5925962396,1.3921266,103.9039935,5925962396,,,POINT (103.9039935 1.3921266)
5917835964,1.3972766,103.8968873,5917835964,,,POINT (103.8968873 1.3972766)
5917835968,1.3974016,103.8966523,5917835968,,,POINT (103.8966523 1.3974016)
5217190601,1.3937776,103.9170198,5217190601,,,POINT (103.9170198 1.3937776)
5217190602,1.3936355,103.9172281,5217190602,,,POINT (103.9172281 1.3936355)
6591808246,1.4057017,103.901942,6591808246,,,POINT (103.901942 1.4057017)
6591808247,1.4055832,103.9018724,6591808247,,,POINT (103.9018724 1.4055832)
6591808249,1.4058354,103.9014307,6591808249,,,POINT (103.9014307 1.4058354)
4003660548,1.4027189,103.8910207,4003660548,traffic_signals,,POINT (103.8910207 1.4027189)
6680740676,1.4068658,103.9217195,6680740676,,,POINT (103.9217195 1.4068658)
6680740683,1.4100191,103.9175836,6680740683,,,POINT (103.9175836 1.4100191)
369165131,1.3911259,103.9002789,369165131,,,POINT (103.9002789 1.3911259)
4003660647,1.4030722,103.8958148,4003660647,,,POINT (103.8958148 1.4030722)
4003660648,1.4030881,103.8957072,4003660648,,,POINT (103.8957072 1.4030881)
4003660653,1.40311,103.8955424,4003660653,,,POINT (103.8955424 1.40311)
4003660659,1.4032311,103.8957283,4003660659,,,POINT (103.8957283 1.4032311)
4003660661,1.4032554,103.8955639,4003660661,,,POINT (103.8955639 1.4032554)
369165233,1.3899805,103.9043976,369165233,traffic_signals,,POINT (103.9043976 1.3899805)
369165261,1.3885868,103.9061196,369165261,traffic_signals,,POINT (103.9061196 1.3885868)
4433708155,1.3915398,103.8971028,4433708155,,,POINT (103.8971028 1.3915398)
4433708160,1.3910947,103.8975212,4433708160,,,POINT (103.8975212 1.3910947)
4433708161,1.3915751,103.8970086,4433708161,,,POINT (103.8970086 1.3915751)
4433708162,1.391634,103.8968422,4433708162,traffic_signals,,POINT (103.8968422 1.391634)
4433708165,1.3912216,103.8975647,4433708165,,,POINT (103.8975647 1.3912216)
4433708166,1.3911692,103.8977071,4433708166,traffic_signals,,POINT (103.8977071 1.3911692)
4433708168,1.3910448,103.8976622,4433708168,traffic_signals,,POINT (103.8976622 1.3910448)
5177279650,1.4026469,103.9038204,5177279650,,,POINT (103.9038204 1.4026469)
5177279656,1.4023108,103.9072297,5177279656,,,POINT (103.9072297 1.4023108)
5177279657,1.4024232,103.9073076,5177279657,,,POINT (103.9073076 1.4024232)
5177279658,1.4024687,103.9072441,5177279658,,,POINT (103.9072441 1.4024687)
5177279659,1.4023613,103.9071575,5177279659,,,POINT (103.9071575 1.4023613)
5177279660,1.4022089,103.907607,5177279660,,,POINT (103.907607 1.4022089)
5177279668,1.4036741,103.9086397,5177279668,,,POINT (103.9086397 1.4036741)
5177279669,1.4028802,103.908157,5177279669,,,POINT (103.908157 1.4028802)
5177279670,1.4037785,103.9068835,5177279670,,,POINT (103.9068835 1.4037785)
5177279672,1.4046234,103.9073154,5177279672,,,POINT (103.9073154 1.4046234)
5177279697,1.4047854,103.8991167,5177279697,,,POINT (103.8991167 1.4047854)
5177279707,1.4058036,103.8991109,5177279707,,,POINT (103.8991109 1.4058036)
5177279709,1.406141,103.8992239,5177279709,,,POINT (103.8992239 1.406141)
2019165453,1.4041775,103.9024009,2019165453,,,POINT (103.9024009 1.4041775)
2019165454,1.4043362,103.9021154,2019165454,,,POINT (103.9021154 1.4043362)
3782025044,1.4105653,103.9239791,3782025044,,,POINT (103.9239791 1.4105653)
3782025045,1.4106939,103.9237648,3782025045,,,POINT (103.9237648 1.4106939)
3782025046,1.4107551,103.9237096,3782025046,,,POINT (103.9237096 1.4107551)
3782025047,1.4108429,103.923677,3782025047,,,POINT (103.923677 1.4108429)
4003661269,1.4131314,103.8989301,4003661269,,,POINT (103.8989301 1.4131314)
4004972061,1.4012331,103.8908959,4004972061,,,POINT (103.8908959 1.4012331)
4004972062,1.4012728,103.8904411,4004972062,,,POINT (103.8904411 1.4012728)
5006624292,1.3936438,103.9239186,5006624292,,,POINT (103.9239186 1.3936438)
4004972070,1.4014441,103.8950046,4004972070,,,POINT (103.8950046 1.4014441)
4004972083,1.4017014,103.8935581,4004972083,,,POINT (103.8935581 1.4017014)
4004972127,1.3999013,103.8989282,4004972127,,,POINT (103.8989282 1.3999013)
4004972128,1.399907,103.8983845,4004972128,,,POINT (103.8983845 1.399907)
4004972129,1.3999418,103.8983966,4004972129,,,POINT (103.8983966 1.3999418)
4004972131,1.4005696,103.8996128,4004972131,,,POINT (103.8996128 1.4005696)
4004972133,1.4008268,103.8946475,4004972133,,,POINT (103.8946475 1.4008268)
4004972141,1.4009118,103.8946423,4004972141,,,POINT (103.8946423 1.4009118)
4004972142,1.4008786,103.8939425,4004972142,,,POINT (103.8939425 1.4008786)
4004972143,1.4009067,103.8937659,4004972143,,,POINT (103.8937659 1.4009067)
4004972144,1.4009621,103.8939472,4004972144,,,POINT (103.8939472 1.4009621)
4004972145,1.4009926,103.898082,4004972145,,,POINT (103.898082 1.4009926)
4004972147,1.4011802,103.8981428,4004972147,,,POINT (103.8981428 1.4011802)
5678944660,1.4037591,103.8988657,5678944660,,,POINT (103.8988657 1.4037591)
5177295493,1.3934943,103.9002556,5177295493,,,POINT (103.9002556 1.3934943)
5678944683,1.4038454,103.8991671,5678944683,,,POINT (103.8991671 1.4038454)
5256644347,1.3869528,103.9236903,5256644347,,,POINT (103.9236903 1.3869528)
5256644348,1.3869589,103.923356,5256644348,,,POINT (103.923356 1.3869589)
5282596670,1.3882203,103.8917147,5282596670,,,POINT (103.8917147 1.3882203)
5361698709,1.4011439,103.8981317,5361698709,,,POINT (103.8981317 1.4011439)
5361698715,1.4012659,103.8989801,5361698715,,,POINT (103.8989801 1.4012659)
5361698718,1.4010498,103.8983925,5361698718,,,POINT (103.8983925 1.4010498)
4598898420,1.3933249,103.9036578,4598898420,,,POINT (103.9036578 1.3933249)
1754662975,1.4093406,103.8965681,1754662975,,,POINT (103.8965681 1.4093406)
369166424,1.4063536,103.8974777,369166424,traffic_signals,,POINT (103.8974777 1.4063536)
4427352168,1.3995537,103.9049717,4427352168,,,POINT (103.9049717 1.3995537)
4427352169,1.399602,103.9048079,4427352169,,,POINT (103.9048079 1.399602)
4427352175,1.3998295,103.9054033,4427352175,,,POINT (103.9054033 1.3998295)
4427352178,1.4000692,103.9046394,4427352178,,,POINT (103.9046394 1.4000692)
4427352180,1.4002649,103.9052784,4427352180,,,POINT (103.9052784 1.4002649)
4427352182,1.4002637,103.9046828,4427352182,,,POINT (103.9046828 1.4002637)
4427352184,1.400437,103.9051848,4427352184,,,POINT (103.9051848 1.400437)
4427352185,1.4040922,103.9036825,4427352185,,,POINT (103.9036825 1.4040922)
4427352186,1.4041337,103.9036107,4427352186,,,POINT (103.9036107 1.4041337)
4427352188,1.4041728,103.9041064,4427352188,,,POINT (103.9041064 1.4041728)
369166473,1.4033917,103.8967028,369166473,traffic_signals,,POINT (103.8967028 1.4033917)
3782215876,1.4214217,103.9107805,3782215876,,,POINT (103.9107805 1.4214217)
3782215878,1.4214486,103.9106381,3782215878,,,POINT (103.9106381 1.4214486)
369166625,1.4004692,103.896094,369166625,traffic_signals,,POINT (103.896094 1.4004692)
4427352391,1.4043433,103.904112,4427352391,,,POINT (103.904112 1.4043433)
4427352394,1.4045121,103.9035255,4427352394,,,POINT (103.9035255 1.4045121)
4427352397,1.4046355,103.9035531,4427352397,,,POINT (103.9035531 1.4046355)
4427352399,1.4046882,103.9040443,4427352399,,,POINT (103.9040443 1.4046882)
4427352400,1.4047209,103.9039627,4427352400,,,POINT (103.9039627 1.4047209)
368904530,1.4212297,103.9106387,368904530,turning_circle,,POINT (103.9106387 1.4212297)
3048540633,1.4064064,103.9056421,3048540633,,,POINT (103.9056421 1.4064064)
3048540636,1.4054542,103.9071923,3048540636,,,POINT (103.9071923 1.4054542)
1779763723,1.3863635,103.9074082,1779763723,,,POINT (103.9074082 1.3863635)
4004973154,1.4028043,103.8947249,4004973154,,,POINT (103.8947249 1.4028043)
4004973156,1.4028432,103.8938179,4004973156,,,POINT (103.8938179 1.4028432)
4004973159,1.4028456,103.8937913,4004973159,,,POINT (103.8937913 1.4028456)
4004973176,1.4028764,103.8958745,4004973176,,,POINT (103.8958745 1.4028764)
4004973178,1.4030185,103.8958918,4004973178,,,POINT (103.8958918 1.4030185)
4004973181,1.4028844,103.8958309,4004973181,,,POINT (103.8958309 1.4028844)
4004973185,1.4030021,103.8927822,4004973185,,,POINT (103.8927822 1.4030021)
4004973186,1.4030089,103.8927232,4004973186,,,POINT (103.8927232 1.4030089)
6895384433,1.3925326,103.9047087,6895384433,,,POINT (103.9047087 1.3925326)
4423617162,1.418523,103.9067974,4423617162,traffic_signals,,POINT (103.9067974 1.418523)
6249253559,1.3976638,103.8959149,6249253559,,,POINT (103.8959149 1.3976638)
6680758295,1.4162834,103.9151056,6680758295,,,POINT (103.9151056 1.4162834)
6680758296,1.4162013,103.9151301,6680758296,,,POINT (103.9151301 1.4162013)
5256383205,1.3988681,103.8913919,5256383205,,,POINT (103.8913919 1.3988681)
5256383206,1.398826,103.8913296,5256383206,,,POINT (103.8913296 1.398826)
5256383217,1.3989414,103.8912531,5256383217,,,POINT (103.8912531 1.3989414)
6192761639,1.3872588,103.9047782,6192761639,,,POINT (103.9047782 1.3872588)
6192761642,1.3884929,103.9057783,6192761642,,,POINT (103.9057783 1.3884929)
6192761646,1.3914237,103.9058569,6192761646,,,POINT (103.9058569 1.3914237)
6192761647,1.3914179,103.9057247,6192761647,,,POINT (103.9057247 1.3914179)
6192761650,1.3912984,103.9059578,6192761650,,,POINT (103.9059578 1.3912984)
6192761655,1.3922016,103.9054664,6192761655,crossing,,POINT (103.9054664 1.3922016)
6192761657,1.3940338,103.9012104,6192761657,crossing,,POINT (103.9012104 1.3940338)
6192761658,1.3940507,103.9011586,6192761658,,,POINT (103.9011586 1.3940507)
6192761665,1.3946272,103.900768,6192761665,,,POINT (103.900768 1.3946272)
5928127300,1.3966609,103.8912182,5928127300,,,POINT (103.8912182 1.3966609)
5928127308,1.3964854,103.8917985,5928127308,,,POINT (103.8917985 1.3964854)
5928127315,1.396763,103.8919026,5928127315,,,POINT (103.8919026 1.396763)
5928127309,1.3962754,103.8924013,5928127309,,,POINT (103.8924013 1.3962754)
6895384442,1.3927729,103.904383,6895384442,,,POINT (103.904383 1.3927729)
1988168554,1.3925146,103.9258285,1988168554,,,POINT (103.9258285 1.3925146)
1988168584,1.3928466,103.9251687,1988168584,,,POINT (103.9251687 1.3928466)
1988168675,1.3937961,103.924617,1988168675,,,POINT (103.924617 1.3937961)
1988168683,1.3938482,103.9256134,1988168683,,,POINT (103.9256134 1.3938482)
1988168707,1.393905,103.9263299,1988168707,,,POINT (103.9263299 1.393905)
1988168711,1.3943717,103.9257907,1988168711,,,POINT (103.9257907 1.3943717)
1988168715,1.3943386,103.9252165,1988168715,,,POINT (103.9252165 1.3943386)
1988168738,1.3943967,103.9265059,1988168738,,,POINT (103.9265059 1.3943967)
1988168745,1.3944792,103.9257126,1988168745,,,POINT (103.9257126 1.3944792)
1988168747,1.3945425,103.9253872,1988168747,,,POINT (103.9253872 1.3945425)
1988168834,1.3965618,103.9272988,1988168834,,,POINT (103.9272988 1.3965618)
1988168846,1.3970651,103.9306546,1988168846,,,POINT (103.9306546 1.3970651)
5917576342,1.3862208,103.8925163,5917576342,,,POINT (103.8925163 1.3862208)
5917576344,1.3863774,103.8925136,5917576344,,,POINT (103.8925136 1.3863774)
1988168870,1.3981088,103.9270845,1988168870,,,POINT (103.9270845 1.3981088)
4004973751,1.4018266,103.8953323,4004973751,,,POINT (103.8953323 1.4018266)
4004973757,1.4020907,103.8958051,4004973757,,,POINT (103.8958051 1.4020907)
4004973769,1.4021913,103.8903424,4004973769,,,POINT (103.8903424 1.4021913)
4004973776,1.4022015,103.8953461,4004973776,,,POINT (103.8953461 1.4022015)
4004973796,1.4019769,103.8956514,4004973796,,,POINT (103.8956514 1.4019769)
4004973797,1.4020337,103.8957296,4004973797,,,POINT (103.8957296 1.4020337)
4004973808,1.4022179,103.8952368,4004973808,,,POINT (103.8952368 1.4022179)
4004973820,1.4022315,103.8929434,4004973820,,,POINT (103.8929434 1.4022315)
4004973872,1.4023243,103.8923669,4004973872,,,POINT (103.8923669 1.4023243)
5991894321,1.386202,103.9218262,5991894321,,,POINT (103.9218262 1.386202)
5220601149,1.4070954,103.9112965,5220601149,,,POINT (103.9112965 1.4070954)
5220601150,1.4074743,103.9115442,5220601150,,,POINT (103.9115442 1.4074743)
5220601151,1.4074538,103.9104594,5220601151,,,POINT (103.9104594 1.4074538)
5220601177,1.4201586,103.9102277,5220601177,,,POINT (103.9102277 1.4201586)
5220601182,1.4203093,103.9099406,5220601182,,,POINT (103.9099406 1.4203093)
5863220853,1.4132747,103.9114299,5863220853,,,POINT (103.9114299 1.4132747)
5863220855,1.4133076,103.9112395,5863220855,,,POINT (103.9112395 1.4133076)
5863220859,1.4104542,103.9140526,5863220859,,,POINT (103.9140526 1.4104542)
5863220860,1.4110367,103.913902,5863220860,,,POINT (103.913902 1.4110367)
4004974000,1.4026358,103.8904219,4004974000,,,POINT (103.8904219 1.4026358)
5177282022,1.4044813,103.9000656,5177282022,,,POINT (103.9000656 1.4044813)
5177282023,1.4045764,103.9001003,5177282023,,,POINT (103.9001003 1.4045764)
5177282024,1.4045036,103.9002214,5177282024,,,POINT (103.9002214 1.4045036)
5177282025,1.4043828,103.9001752,5177282025,,,POINT (103.9001752 1.4043828)
5177282030,1.4022562,103.902788,5177282030,,,POINT (103.902788 1.4022562)
6408769014,1.389247,103.9028311,6408769014,,,POINT (103.9028311 1.389247)
5177282037,1.4018896,103.902586,5177282037,,,POINT (103.902586 1.4018896)
5177282038,1.4022792,103.9028007,5177282038,,,POINT (103.9028007 1.4022792)
5177282039,1.4023821,103.9026262,5177282039,,,POINT (103.9026262 1.4023821)
5177282040,1.4023438,103.9025131,5177282040,,,POINT (103.9025131 1.4023438)
5177282041,1.4024117,103.9023996,5177282041,,,POINT (103.9023996 1.4024117)
5177282042,1.401812,103.9014912,5177282042,,,POINT (103.9014912 1.401812)
5177282043,1.4019651,103.9015454,5177282043,,,POINT (103.9015454 1.4019651)
5177282044,1.4025802,103.9012311,5177282044,,,POINT (103.9012311 1.4025802)
3048541703,1.4056088,103.9062771,3048541703,,,POINT (103.9062771 1.4056088)
3048541704,1.4054018,103.9061806,3048541704,,,POINT (103.9061806 1.4054018)
4004974089,1.4032299,103.8938732,4004974089,,,POINT (103.8938732 1.4032299)
4004974090,1.4032334,103.8938505,4004974090,,,POINT (103.8938505 1.4032334)
4004974091,1.4034248,103.8959348,4004974091,,,POINT (103.8959348 1.4034248)
4004974092,1.4034117,103.8928442,4004974092,,,POINT (103.8928442 1.4034117)
4004974094,1.4037437,103.8939345,4004974094,,,POINT (103.8939345 1.4037437)
5177282073,1.4020411,103.901377,5177282073,,,POINT (103.901377 1.4020411)
5282663996,1.3920646,103.8897658,5282663996,,,POINT (103.8897658 1.3920646)
5282663997,1.3920102,103.8898924,5282663997,,,POINT (103.8898924 1.3920102)
6038548010,1.3937973,103.8953243,6038548010,,,POINT (103.8953243 1.3937973)
6038548011,1.3937271,103.8955318,6038548011,,,POINT (103.8955318 1.3937271)
1841630838,1.4017248,103.9289617,1841630838,,,POINT (103.9289617 1.4017248)
4698082936,1.4105337,103.904323,4698082936,,,POINT (103.904323 1.4105337)
1841630843,1.4021278,103.928514,1841630843,,,POINT (103.928514 1.4021278)
1841630844,1.4021775,103.9284419,1841630844,,,POINT (103.9284419 1.4021775)
1841630841,1.4021038,103.9285912,1841630841,,,POINT (103.9285912 1.4021038)
1841630840,1.4020129,103.9286478,1841630840,,,POINT (103.9286478 1.4020129)
1841630854,1.4034158,103.9270043,1841630854,,,POINT (103.9270043 1.4034158)
1841630856,1.4034312,103.9269151,1841630856,,,POINT (103.9269151 1.4034312)
1841630860,1.4034638,103.9271227,1841630860,,,POINT (103.9271227 1.4034638)
1841630858,1.4034484,103.9276837,1841630858,,,POINT (103.9276837 1.4034484)
1841630865,1.4034895,103.9268345,1841630865,,,POINT (103.9268345 1.4034895)
1841630866,1.4034947,103.9274744,1841630866,,,POINT (103.9274744 1.4034947)
1841630867,1.4035873,103.9267573,1841630867,,,POINT (103.9267573 1.4035873)
1841630870,1.4036456,103.9267007,1841630870,,,POINT (103.9267007 1.4036456)
4587589271,1.3978571,103.9189873,4587589271,,,POINT (103.9189873 1.3978571)
4587589274,1.3983128,103.9189459,4587589274,,,POINT (103.9189459 1.3983128)
4587589275,1.3976918,103.9185163,4587589275,,,POINT (103.9185163 1.3976918)
4587589278,1.3977145,103.9190383,4587589278,,,POINT (103.9190383 1.3977145)
4587589279,1.3983063,103.9187584,4587589279,,,POINT (103.9187584 1.3983063)
4587589282,1.3982663,103.9184148,4587589282,,,POINT (103.9184148 1.3982663)
4587589283,1.3981387,103.9183691,4587589283,,,POINT (103.9183691 1.3981387)
4587589286,1.3977989,103.918396,4587589286,,,POINT (103.918396 1.3977989)
1841630878,1.4037622,103.9252493,1841630878,,,POINT (103.9252493 1.4037622)
1841630880,1.4038325,103.9249714,1841630880,,,POINT (103.9249714 1.4038325)
1841630884,1.4040555,103.9243812,1841630884,,,POINT (103.9243812 1.4040555)
1841630886,1.4040913,103.9307095,1841630886,,,POINT (103.9307095 1.4040913)
1841630888,1.4041927,103.9241222,1841630888,,,POINT (103.9241222 1.4041927)
1841630890,1.4044997,103.9302467,1841630890,,,POINT (103.9302467 1.4044997)
1841630892,1.4045889,103.9235441,1841630892,,,POINT (103.9235441 1.4045889)
1841630895,1.4047912,103.9233228,1841630895,,,POINT (103.9233228 1.4047912)
1841630897,1.4054789,103.9227566,1841630897,,,POINT (103.9227566 1.4054789)
1841630899,1.4062782,103.9222454,1841630899,,,POINT (103.9222454 1.4062782)
1841630904,1.4067515,103.921717,1841630904,,,POINT (103.921717 1.4067515)
1841630905,1.4070345,103.9211577,1841630905,,,POINT (103.9211577 1.4070345)
1841630906,1.4071168,103.9209261,1841630906,,,POINT (103.9209261 1.4071168)
1841630907,1.4072471,103.9204218,1841630907,,,POINT (103.9204218 1.4072471)
1841630909,1.4073655,103.9201353,1841630909,,,POINT (103.9201353 1.4073655)
1841630911,1.4076948,103.9195915,1841630911,,,POINT (103.9195915 1.4076948)
1841630913,1.4078851,103.9193376,1841630913,,,POINT (103.9193376 1.4078851)
1841630915,1.4082316,103.9261963,1841630915,,,POINT (103.9261963 1.4082316)
1841630917,1.4085917,103.9258274,1841630917,,,POINT (103.9258274 1.4085917)
1841630919,1.4089433,103.9255495,1841630919,,,POINT (103.9255495 1.4089433)
1841630921,1.40918,103.9253368,1841630921,,,POINT (103.9253368 1.40918)
1841630923,1.409312,103.925191,1841630923,,,POINT (103.925191 1.409312)
4715318989,1.3878569,103.8969648,4715318989,,,POINT (103.8969648 1.3878569)
4715318992,1.3877234,103.8966104,4715318992,,,POINT (103.8966104 1.3877234)
1841630924,1.4095247,103.9249165,1841630924,,,POINT (103.9249165 1.4095247)
1841630925,1.4100804,103.9243006,1841630925,,,POINT (103.9243006 1.4100804)
1841630926,1.4101249,103.924292,1841630926,,,POINT (103.924292 1.4101249)
1841630927,1.4102073,103.9242697,1841630927,,,POINT (103.9242697 1.4102073)
1841630928,1.4103342,103.9241874,1841630928,,,POINT (103.9241874 1.4103342)
1841630929,1.411828,103.9225216,1841630929,,,POINT (103.9225216 1.411828)
1841630930,1.4123082,103.9218217,1841630930,,,POINT (103.9218217 1.4123082)
1841630931,1.4124368,103.9215815,1841630931,,,POINT (103.9215815 1.4124368)
1841630932,1.4125843,103.9211337,1841630932,,,POINT (103.9211337 1.4125843)
1841630933,1.4126992,103.9209159,1841630933,,,POINT (103.9209159 1.4126992)
1841630934,1.4129678,103.9205625,1841630934,,,POINT (103.9205625 1.4129678)
1841630935,1.4135717,103.9196843,1841630935,,,POINT (103.9196843 1.4135717)
1841630936,1.4139193,103.9192791,1841630936,,,POINT (103.9192791 1.4139193)
1841630937,1.4149175,103.9183579,1841630937,,,POINT (103.9183579 1.4149175)
1841630938,1.4150358,103.9182618,1841630938,,,POINT (103.9182618 1.4150358)
1841630939,1.415126,103.9181574,1841630939,,,POINT (103.9181574 1.415126)
1841630940,1.415619,103.9175609,1841630940,,,POINT (103.9175609 1.415619)
1841630941,1.4156506,103.9175105,1841630941,,,POINT (103.9175105 1.4156506)
1841630942,1.4156997,103.9174978,1841630942,,,POINT (103.9174978 1.4156997)
1841630943,1.4157355,103.9174996,1841630943,,,POINT (103.9174996 1.4157355)
1841630944,1.4158684,103.9176134,1841630944,,,POINT (103.9176134 1.4158684)
1841630945,1.4160836,103.91734,1841630945,,,POINT (103.91734 1.4160836)
1841630947,1.4165468,103.9150468,1841630947,,,POINT (103.9150468 1.4165468)
1841630949,1.4166917,103.9150742,1841630949,,,POINT (103.9150742 1.4166917)
1841630950,1.4169334,103.9151594,1841630950,,,POINT (103.9151594 1.4169334)
1841630951,1.4169582,103.9151599,1841630951,,,POINT (103.9151599 1.4169582)
5218373409,1.3903182,103.9086517,5218373409,,,POINT (103.9086517 1.3903182)
369168177,1.398601,103.8993273,369168177,,,POINT (103.8993273 1.398601)
4724494208,1.3858359,103.9033372,4724494208,,,POINT (103.9033372 1.3858359)
5683941254,1.3977107,103.9193813,5683941254,,,POINT (103.9193813 1.3977107)
4430972257,1.386802,103.9072858,4430972257,,,POINT (103.9072858 1.386802)
3057389633,1.3962846,103.9175141,3057389633,,,POINT (103.9175141 1.3962846)
3057389634,1.396139,103.9177085,3057389634,,,POINT (103.9177085 1.396139)
5684007129,1.4155929,103.9038259,5684007129,,,POINT (103.9038259 1.4155929)
5218373926,1.3900807,103.909075,5218373926,,,POINT (103.909075 1.3900807)
5218373930,1.3905746,103.9095801,5218373930,,,POINT (103.9095801 1.3905746)
3057389878,1.3956014,103.9172982,3057389878,,,POINT (103.9172982 1.3956014)
5218373956,1.3890242,103.909374,5218373956,,,POINT (103.909374 1.3890242)
1754665300,1.4112821,103.9034186,1754665300,,,POINT (103.9034186 1.4112821)
1754665303,1.4111103,103.9036568,1754665303,,,POINT (103.9036568 1.4111103)
1754665306,1.4113798,103.9039184,1754665306,,,POINT (103.9039184 1.4113798)
5286793647,1.4088371,103.916832,5286793647,,,POINT (103.916832 1.4088371)
2083328528,1.3990059,103.8957396,2083328528,,,POINT (103.8957396 1.3990059)
2083328532,1.3988661,103.895511,2083328532,,,POINT (103.895511 1.3988661)
6791696919,1.3935978,103.9013068,6791696919,,,POINT (103.9013068 1.3935978)
2083328564,1.4005277,103.8956561,2083328564,,,POINT (103.8956561 1.4005277)
4010873523,1.4034833,103.9167071,4010873523,,,POINT (103.9167071 1.4034833)
369169123,1.3980693,103.9007885,369169123,,,POINT (103.9007885 1.3980693)
4587590401,1.4003216,103.9204588,4587590401,,,POINT (103.9204588 1.4003216)
4587590412,1.3980396,103.9187428,4587590412,traffic_signals,,POINT (103.9187428 1.3980396)
4587590413,1.3981201,103.9186179,4587590413,traffic_signals,,POINT (103.9186179 1.3981201)
3057390384,1.3954351,103.9175235,3057390384,,,POINT (103.9175235 1.3954351)
3057390385,1.3952877,103.9174162,3057390385,,,POINT (103.9174162 1.3952877)
6790779908,1.4030778,103.9030476,6790779908,traffic_signals,,POINT (103.9030476 1.4030778)
5218887531,1.4162157,103.904409,5218887531,,,POINT (103.904409 1.4162157)
4459074652,1.3856427,103.9030572,4459074652,traffic_signals,,POINT (103.9030572 1.3856427)
4459074656,1.3858443,103.8955626,4459074656,,,POINT (103.8955626 1.3858443)
6958945384,1.4132223,103.9117164,6958945384,,,POINT (103.9117164 1.4132223)
4459074669,1.3859233,103.9014757,4459074669,,,POINT (103.9014757 1.3859233)
4459074681,1.3861813,103.9019244,4459074681,,,POINT (103.9019244 1.3861813)
